Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
BNBUSDT,II,levit,15,21days,2024-03,Test,0.9995,0.9994,0.9989,0.9997,0.9998
BNBUSDT,II,levit,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,15,7days,2024-10,Train,0.9989,0.9987,0.9981,0.9988,0.9992
BNBUSDT,II,levit,30,14days,2024-08,Test,1.0,0.9999,0.9999,1.0,1.0
BNBUSDT,II,levit,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,14days,2024-03,Test,0.9998,0.9998,0.9995,0.9999,0.9999
BNBUSDT,II,levit,30,14days,2024-12,Test,0.9999,0.9999,0.9998,1.0,1.0
BNBUSDT,II,levit,30,14days,2024-01,Test,0.9999,0.9999,0.9997,1.0,1.0
BNBUSDT,II,levit,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,21days,2024-01,Test,0.9999,0.9999,0.9998,1.0,1.0
BNBUSDT,II,levit,30,21days,2024-04,Test,1.0,1.0,0.9999,1.0,1.0
BNBUSDT,II,levit,30,21days,2024-08,Test,0.9999,0.9998,0.9999,0.9999,0.9994
BNBUSDT,II,levit,30,21days,2024-03,Test,0.9999,0.9999,0.9999,1.0,1.0
BNBUSDT,II,levit,30,28days,2024-08,Test,1.0,1.0,0.9999,1.0,1.0
BNBUSDT,II,levit,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,30,7days,2024-10,Train,0.9933,0.992,0.9897,0.9998,0.9997
BNBUSDT,II,levit,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-01,Test,0.9994,0.9992,0.9995,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-08,Test,0.9999,0.9999,0.9997,0.9999,0.9999
BNBUSDT,II,levit,5,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,levit,5,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,15,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,30,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-12,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,28days,2024-01,Test,1.0,1.0,1.0,1.0,1.0
BNBUSDT,II,mobilenetv3,5,7days,2024-10,Train,1.0,1.0,1.0,1.0,1.0
