Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,I,ghostnet,15,7days,2024-04,Test,0.9938,0.9937,0.9935,0.9998,0.9998
ADAUSDT,I,ghostnet,15,7days,2024-03,Test,0.9924,0.9925,0.9871,0.9999,0.9999
ADAUSDT,I,ghostnet,15,7days,2024-09,Train,0.9993,0.9993,0.9985,1.0,1.0
ADAUSDT,I,ghostnet,15,7days,2024-12,Test,0.9858,0.986,0.9732,0.9999,0.9999
ADAUSDT,I,ghostnet,15,7days,2024-01,Test,0.9903,0.9902,0.9882,0.9996,0.9996
ADAUSDT,I,ghostnet,15,7days,2024-11,Test,0.9856,0.9851,0.9713,0.9999,0.9999
ADAUSDT,I,ghostnet,30,14days,2024-12,Test,0.9941,0.9942,0.9905,0.9998,0.9998
ADAUSDT,I,ghostnet,30,14days,2024-04,Test,0.9826,0.9825,0.9999,0.9998,0.9998
ADAUSDT,I,ghostnet,30,14days,2024-01,Test,0.9946,0.9946,0.9913,0.9999,0.9999
ADAUSDT,I,ghostnet,30,14days,2024-09,Train,0.9983,0.9983,0.9996,1.0,1.0
ADAUSDT,I,ghostnet,30,14days,2024-03,Test,0.9896,0.9895,0.98,0.9999,0.9999
ADAUSDT,I,ghostnet,30,14days,2024-11,Test,0.9914,0.9916,0.9861,0.9998,0.9998
ADAUSDT,I,ghostnet,30,21days,2024-12,Test,0.9957,0.9957,0.999,0.9999,0.9999
ADAUSDT,I,ghostnet,30,21days,2024-09,Train,0.9913,0.9909,0.9866,0.9996,0.9996
ADAUSDT,I,ghostnet,30,21days,2024-11,Test,0.9958,0.9959,0.9982,0.9999,0.9999
ADAUSDT,I,ghostnet,30,21days,2024-03,Test,0.9981,0.9981,0.9985,1.0,1.0
ADAUSDT,I,ghostnet,30,21days,2024-01,Test,0.9966,0.9966,0.9937,1.0,1.0
ADAUSDT,I,ghostnet,30,21days,2024-04,Test,0.9959,0.9958,0.9935,0.9999,0.9999
ADAUSDT,I,ghostnet,30,28days,2024-03,Test,0.9968,0.9968,0.9945,1.0,1.0
ADAUSDT,I,ghostnet,30,28days,2024-01,Test,0.9967,0.9966,0.9948,0.9999,0.9999
ADAUSDT,I,ghostnet,30,28days,2024-12,Test,0.9968,0.9967,0.9944,0.9999,0.9999
ADAUSDT,I,ghostnet,30,28days,2024-09,Train,0.9998,0.9997,0.9995,1.0,1.0
ADAUSDT,I,ghostnet,30,28days,2024-04,Test,0.9918,0.9916,0.9905,0.9997,0.9997
ADAUSDT,I,ghostnet,30,28days,2024-11,Test,0.9923,0.9926,0.9998,1.0,1.0
ADAUSDT,I,ghostnet,30,7days,2024-01,Test,0.986,0.9858,0.9925,0.9991,0.999
ADAUSDT,I,ghostnet,30,7days,2024-12,Test,0.996,0.9962,0.9981,1.0,1.0
ADAUSDT,I,ghostnet,30,7days,2024-09,Train,0.9877,0.9867,0.9743,0.9999,0.9999
ADAUSDT,I,ghostnet,30,7days,2024-11,Test,0.9951,0.9951,0.9936,0.9999,0.9999
ADAUSDT,I,ghostnet,30,7days,2024-03,Test,0.9831,0.9831,0.9668,0.9998,0.9998
ADAUSDT,I,ghostnet,30,7days,2024-04,Test,0.9688,0.9691,0.9955,0.9985,0.9985
ADAUSDT,I,ghostnet,5,14days,2024-12,Test,0.9961,0.9961,0.9938,1.0,1.0
ADAUSDT,I,ghostnet,5,14days,2024-01,Test,0.9935,0.9933,0.9937,0.9994,0.9996
ADAUSDT,I,ghostnet,5,14days,2024-09,Train,0.9999,0.9998,0.9997,1.0,1.0
ADAUSDT,I,ghostnet,5,14days,2024-11,Test,0.9842,0.9841,0.9975,0.9997,0.9997
ADAUSDT,I,ghostnet,5,14days,2024-04,Test,0.9947,0.9945,0.9954,0.9998,0.9998
ADAUSDT,I,ghostnet,5,14days,2024-03,Test,0.9974,0.9974,0.9968,1.0,1.0
ADAUSDT,I,ghostnet,5,21days,2024-03,Test,0.9958,0.9957,0.9933,0.9999,0.9999
ADAUSDT,I,ghostnet,5,21days,2024-11,Test,0.9904,0.9904,0.9983,0.9999,0.9999
ADAUSDT,I,ghostnet,5,21days,2024-04,Test,0.9967,0.9965,0.9944,1.0,1.0
ADAUSDT,I,ghostnet,5,21days,2024-09,Train,1.0,1.0,0.9999,1.0,1.0
ADAUSDT,I,ghostnet,5,21days,2024-12,Test,0.9947,0.9946,0.9979,0.9999,0.9999
ADAUSDT,I,ghostnet,5,21days,2024-01,Test,0.999,0.999,0.998,1.0,1.0
ADAUSDT,I,ghostnet,5,28days,2024-03,Test,0.9937,0.9936,0.988,0.9999,0.9999
ADAUSDT,I,ghostnet,5,28days,2024-11,Test,0.9937,0.9937,0.9962,0.9999,0.9999
ADAUSDT,I,ghostnet,5,28days,2024-12,Test,0.9938,0.9936,0.9875,1.0,1.0
ADAUSDT,I,ghostnet,5,28days,2024-04,Test,0.9967,0.9965,0.9932,1.0,1.0
ADAUSDT,I,ghostnet,5,28days,2024-09,Train,0.999,0.9989,0.9999,1.0,1.0
ADAUSDT,I,ghostnet,5,28days,2024-01,Test,0.9991,0.9991,0.9982,1.0,1.0
ADAUSDT,I,ghostnet,5,7days,2024-01,Test,0.9885,0.9881,0.9808,0.9996,0.9996
ADAUSDT,I,ghostnet,5,7days,2024-03,Test,0.9967,0.9968,0.9959,1.0,1.0
ADAUSDT,I,ghostnet,5,7days,2024-12,Test,0.9951,0.9952,0.996,0.9999,0.9999
ADAUSDT,I,ghostnet,5,7days,2024-11,Test,0.9951,0.9948,0.9909,1.0,0.9999
ADAUSDT,I,ghostnet,5,7days,2024-04,Test,0.991,0.9907,0.9947,0.9997,0.9997
ADAUSDT,I,ghostnet,5,7days,2024-09,Train,0.995,0.9947,0.9968,0.9999,0.9999
ADAUSDT,I,levit,15,14days,2024-04,Test,0.9907,0.9904,0.9827,0.9999,0.9998
ADAUSDT,I,levit,15,14days,2024-03,Test,0.9923,0.9923,0.9885,0.9998,0.9998
ADAUSDT,I,levit,15,14days,2024-11,Test,0.9836,0.984,0.9915,0.9992,0.9992
ADAUSDT,I,levit,15,14days,2024-01,Test,0.998,0.998,0.9981,1.0,1.0
ADAUSDT,I,levit,15,14days,2024-09,Train,0.9774,0.9768,0.9968,0.9992,0.9992
ADAUSDT,I,levit,15,14days,2024-12,Test,0.9908,0.9909,0.9889,0.9997,0.9997
ADAUSDT,I,levit,15,21days,2024-04,Test,0.9854,0.9851,0.9888,0.9993,0.9993
ADAUSDT,I,levit,15,21days,2024-01,Test,0.9876,0.9875,0.9804,0.9996,0.9996
ADAUSDT,I,levit,15,21days,2024-09,Train,0.9982,0.9981,0.9998,1.0,1.0
ADAUSDT,I,levit,15,21days,2024-03,Test,0.9939,0.9939,0.9981,0.9999,0.9996
ADAUSDT,I,levit,15,21days,2024-12,Test,0.9861,0.9863,0.9995,0.9999,0.9999
ADAUSDT,I,levit,15,21days,2024-11,Test,0.9932,0.9934,0.9963,0.9998,0.9998
ADAUSDT,I,levit,15,28days,2024-03,Test,0.9864,0.9862,0.973,0.9999,0.9999
ADAUSDT,I,levit,15,28days,2024-09,Train,0.9972,0.9971,0.9994,1.0,1.0
ADAUSDT,I,levit,15,28days,2024-04,Test,0.9963,0.9961,0.9953,0.9999,0.9999
ADAUSDT,I,levit,15,28days,2024-11,Test,0.9956,0.9957,0.9944,0.9999,0.9999
ADAUSDT,I,levit,15,28days,2024-12,Test,0.9968,0.9967,0.9937,1.0,1.0
ADAUSDT,I,levit,15,28days,2024-01,Test,0.9969,0.9969,0.9951,0.9999,0.9999
ADAUSDT,I,levit,15,7days,2024-04,Test,0.8934,0.8833,0.8297,0.9637,0.9337
ADAUSDT,I,levit,15,7days,2024-03,Test,0.9734,0.9739,0.9653,0.9973,0.9975
ADAUSDT,I,levit,15,7days,2024-12,Test,0.9765,0.9774,0.9886,0.9977,0.9981
ADAUSDT,I,levit,15,7days,2024-09,Train,0.9773,0.9761,0.9808,0.997,0.9964
ADAUSDT,I,levit,15,7days,2024-01,Test,0.9672,0.968,0.998,0.9985,0.9984
ADAUSDT,I,levit,15,7days,2024-11,Test,0.9718,0.9721,0.9996,0.9996,0.9996
ADAUSDT,I,levit,30,14days,2024-12,Test,0.9492,0.948,0.915,0.9922,0.9933
ADAUSDT,I,levit,30,14days,2024-09,Train,0.9929,0.9926,0.99,0.9997,0.9997
ADAUSDT,I,levit,30,14days,2024-03,Test,0.916,0.923,0.9997,0.9962,0.9953
ADAUSDT,I,levit,30,14days,2024-01,Test,0.9718,0.9709,0.9444,0.9996,0.9994
ADAUSDT,I,levit,30,14days,2024-11,Test,0.9945,0.9947,0.9904,0.9999,0.9999
